고유번호,지역,상호,상표,주소,전화번호,셀프여부, 품질인증주유소, 전산보고주유소
A0014498,충남 부여군,청룡주유소,S-OIL,충남 부여군 임천면 충절로 1454,041-832-5151,일반,N,N
A0014507,충남 부여군,온해주유소,SK에너지,충남 부여군 내산면 성충로 531,041-834-4543,일반,N,N
A0014534,충남 부여군,노루목주유소,HD현대오일뱅크,충남 부여군 외산면 만수로 555,041-835-5142,일반,N,N
A0014539,충남 부여군,삼성주유소,HD현대오일뱅크,충남 부여군 규암면 흥수로 665,041-835-5545,일반,N,N
A0014546,충남 부여군,양화주유소,SK에너지,충남 부여군 양화면 충절로 137,041-833-3377,일반,N,N
A0014555,충남 부여군,궁남주유소,S-OIL,충남 부여군 부여읍 대백제로 2366,041-837-3900,셀프,N,N
A0014574,충남 부여군,홍산주유소,SK에너지,충남 부여군 홍산면 홍산로 62,041-836-0203,일반,N,N
A0014583,충남 부여군,부여주유소,HD현대오일뱅크,충남 부여군 성왕로 266,041-833-5159,셀프,N,N
A0014607,충남 부여군,규암주유소,SK에너지,충남 부여군 규암면 흥수로 887,041-835-3673,일반,N,N
A0014621,충남 부여군,대명주유소,S-OIL,충남 부여군 규암면 흥수로 516,041-836-9484,일반,N,N
A0014637,충남 부여군,조현주유소,SK에너지,충남 부여군 홍산면 대백제로 1043,041-832-7199,일반,N,N
A0014651,충남 부여군,백강주유소,HD현대오일뱅크,충남 부여군 구룡면 흥수로 334,041-834-5189,일반,N,N
A0014653,충남 부여군,일신주유소,HD현대오일뱅크,충남 부여군 부여읍 가증남로 82,041-832-9865,셀프,N,N
A0014667,충남 부여군,용정self주유소,SK에너지,충남 부여군 부여읍 백제문화로 136,041-837-1100,셀프,N,N
A0014678,충남 부여군,왕궁주유소,S-OIL,충남 부여군 부여읍 성왕로 356,041-832-5700,셀프,N,N
A0014698,충남 부여군,현대주유소,HD현대오일뱅크,충남 부여군 외산면 성충로 123,041-836-5166,셀프,N,N
A0014718,충남 부여군,슈퍼맨주유소,S-OIL,충남 부여군 부여읍 성왕로 58,041-835-8801,셀프,N,N
A0014743,충남 부여군,신동방주유소,SK에너지,충남 부여군 세도면 부흥로 900,041-832-5115,일반,N,N
A0014744,충남 부여군,123주유소,자가상표,충남 부여군 석성면 왕릉로 422,041-835-7873,일반,N,N
A0014745,충남 부여군,도원주유소,S-OIL,충남 부여군 석성면 석성북로91번길 1,041-836-8228,일반,N,N
A0014750,충남 부여군,형제주유소,GS칼텍스,충남 부여군 장암면 충절로 1746,041-832-5184,일반,N,N
A0014751,충남 부여군,만수산주유소,HD현대오일뱅크,충남 부여군 외산면 외산로 70,041-837-9722,일반,N,N
A0014752,충남 부여군,장정주유소,GS칼텍스,충남 부여군 세도면 부흥로 720,041-832-9990,일반,N,N
A0014768,충남 부여군,중앙주유소,GS칼텍스,충남 부여군 부여읍 성왕로 160,041-834-5151,일반,N,N
A0014770,충남 부여군,서광주유소,SK에너지,충남 부여군 규암면 충절로 2075,041-836-2070,일반,N,N
A0014771,충남 부여군,백마강주유소,SK에너지,충남 부여군 규암면 계백로 80,041-836-3211,일반,N,N
A0014775,충남 부여군,임천주유소,SK에너지,충남 부여군 임천면 성흥로 8,041-833-9578,일반,N,N
A0014777,충남 부여군,아세아주유소,S-OIL,충남 부여군 석성면 왕릉로 753,041-836-4133,일반,N,N
A0014778,충남 부여군,금강주유소,HD현대오일뱅크,충남 부여군 세도면 부흥로 1080,041-745-3882,일반,N,N
A0014804,충남 부여군,규암농협은산지점주유소,NH-OIL,충남 부여군 은산면 충의로 691,041-833-5432,일반,N,Y
A0014810,충남 부여군,부여농협주유소,NH-OIL,충남 부여군 부여읍 백제문화로 14,041-835-6372,일반,N,Y
A0014813,충남 부여군,동부여농협주유소,NH-OIL,충남 부여군 초촌면 선사로 80,041-833-8682,일반,N,Y
A0014814,충남 부여군,세도농협주유소,NH-OIL,충남 부여군 세도면 부흥로 662,041-837-3280,일반,N,Y
A0014816,충남 부여군,서동주유소,HD현대오일뱅크,충남 부여군 양화면 충절로 468,041-832-5533,일반,N,N
A0014819,충남 부여군,서부여농협남면지점주유소,NH-OIL,충남 부여군 남면 남성로 434,041-833-4287,일반,N,Y
A0014820,충남 부여군,서부여농협옥산지점주유소,NH-OIL,충남 부여군 옥산면 대백제로 347,041-834-8942,일반,N,Y
A0014836,충남 부여군,사비성주유소,HD현대오일뱅크,충남 부여군 석성면 대백제로 2984,041-835-5150,일반,N,N
A0014966,충남 부여군,태원주유소,S-OIL,충남 부여군 은산면 충절로 3065,041-833-1599,셀프,N,N
A0017912,충남 부여군,하나주유소,알뜰주유소,충남 부여군 부여읍 성왕로 382,041-835-2434,일반,N,Y
A0033338,충남 부여군,구룡주유소,HD현대오일뱅크,충남 부여군 구룡면 흥수로 152,041-834-5313,일반,N,N
A0008148,충남 서천군,드림주유소,S-OIL,충남 서천군 장항읍 대백제로 50,041-957-2000,일반,N,N
A0014847,충남 서천군,서해주유소,HD현대오일뱅크,충남 서천군 마서면 장천로 410,041-952-4404,일반,N,N
A0014853,충남 서천군,평화주유소,GS칼텍스,충남 서천군 문산면 서문로 1247,041-952-4132,일반,N,N
A0014854,충남 서천군,마산주유소,GS칼텍스,충남 서천군 마산면 한마로 450,041-953-9966,셀프,N,N
A0014855,충남 서천군,신우주유소,HD현대오일뱅크,충남 서천군 마서면 장서로 427,041-957-0050,일반,N,N
A0014856,충남 서천군,해창주유소,S-OIL,충남 서천군 마서면 장천로 920,041-952-9307,셀프,N,N
A0014860,충남 서천군,서천군수협희리산주유소,S-OIL,충남 서천군 종천면 충서로 107,041-952-6883,일반,N,Y
A0014861,충남 서천군,도둔주유소,SK에너지,충남 서천군 서면 서인로 690,041-952-2527,일반,N,N
A0016274,충남 서천군,하구언주유소SK,SK에너지,충남 서천군 마서면 금강로 1111,041-956-7944,일반,N,N
A0016277,충남 서천군,동백주유소,GS칼텍스,충남 서천군 비인면 충서로 1062,041-952-1363,일반,N,N
A0016279,충남 서천군,장항주유소,알뜰주유소,충남 서천군 장항읍 장산로 504,041-956-2255,셀프,N,Y
A0016281,충남 서천군,성일주유소,SK에너지,충남 서천군 서천읍 서천로 115-1,041-953-0434,일반,N,N
A0016283,충남 서천군,대양주유소,GS칼텍스,충남 서천군 서면 서인로 571,041-951-7744,셀프,N,N
A0016289,충남 서천군,한산주유소,SK에너지,충남 서천군 한산면 충절로 1190,041-951-8977,일반,N,N
A0016290,충남 서천군,국제주유소,GS칼텍스,충남 서천군 서천읍 서천로 245,041-953-5151,셀프,N,N
A0016297,충남 서천군,망월주유소,HD현대오일뱅크,충남 서천군 화양면 장산로 1098,041-951-8882,일반,N,N
A0016304,충남 서천군,중앙주유소,SK에너지,충남 서천군 장항읍 장서로 117,041-956-0603,일반,N,N
A0016318,충남 서천군,화양주유소,HD현대오일뱅크,충남 서천군 화양면 옥포길 40,041-951-5145,일반,N,N
A0016324,충남 서천군,판교주유소,GS칼텍스,충남 서천군 판교면 대백제로 1914,041-951-5516,일반,N,N
A0016329,충남 서천군,오거리주유소,S-OIL,충남 서천군 서천읍 충절로 126,041-951-8850,셀프,N,N
A0016334,충남 서천군,SK행복주유소,SK에너지,충남 서천군 서천읍 충절로 118,041-951-8942,일반,N,N
A0016357,충남 서천군,동산주유소,HD현대오일뱅크,충남 서천군 서천읍 서문로 366,041-953-1382,일반,N,N
A0016362,충남 서천군,우영주유소,HD현대오일뱅크,충남 서천군 종천면 충서로 366,041-952-6641,일반,N,N
A0016401,충남 서천군,서창산업(주) 서천(서울방향)주유소,알뜰(ex),충남 서천군 비인면 서해안고속도로 168,041-952-9735,셀프,Y,Y
A0016402,충남 서천군,서천(목포)주유소/충전소,알뜰(ex),충남 서천군 비인면 서해안고속도로 169,041-952-9738,셀프,Y,Y
A0016404,충남 서천군,장항농협주유소,NH-OIL,충남 서천군 장항읍 성화로 87,041-957-2264,셀프,Y,Y
A0016406,충남 서천군,한산농협주유소,NH-OIL,충남 서천군 기산면 충절로 966,041-951-9510,셀프,Y,Y
A0016407,충남 서천군,서서천농협주유소,NH-OIL,충남 서천군 서면 서인로 824,041-952-8251,일반,Y,Y
A0016417,충남 서천군,동서천IC주유소,S-OIL,충남 서천군 화양면 장산로 1430,041-951-6662,일반,N,N
A0016418,충남 서천군,수연에너지㈜우리주유소,S-OIL,충청남도 서천군 판교면 대백제로 1560,041-951-5189,일반,N,N
A0001329,충남 청양군,청양셀프주유소,S-OIL,충남 청양군 칠갑산로 271,041-942-5182,셀프,N,N
A0007629,충남 청양군,금정주유소,GS칼텍스,충남 청양군 남양면 충절로 782,041-943-2327,셀프,N,N
A0010107,충남 청양군,신양톨게이트주유소,S-OIL,충남 청양군 운곡면 청신로 1236,041-942-9397,일반,N,N
A0014235,충남 청양군,학당주유소,GS칼텍스,충남 청양군 청양읍 충절로 1361,041-943-5151,일반,N,N
A0014243,충남 청양군,청광주유소,HD현대오일뱅크,충남 청양군 청양읍 중앙로 81,041-942-2790,일반,N,N
A0014314,충남 청양군,정산주유소,GS칼텍스,충남 청양군 정산면 정현길 84-2,041-942-0010,일반,N,N
A0014315,충남 청양군,미당주유소,GS칼텍스,충남 청양군 청남면 왕진로 583,041-942-7007,일반,N,N
A0014424,충남 청양군,계정주유소,SK에너지,충남 청양군 대치면 칠갑산로 437,041-942-5059,일반,N,N
A0014425,충남 청양군,백제주유소,알뜰주유소,충남 청양군 장평면 충의로 223,041-943-4333,일반,N,Y
A0014426,충남 청양군,고향주유소,GS칼텍스,충남 청양군 비봉면 충절로 2139-121,041-942-2600,일반,N,N
A0014427,충남 청양군,청운주유소,SK에너지,충남 청양군 목면 칠갑산로 2733,041-943-4960,일반,N,Y
A0014446,충남 청양군,정산농협목면지점주유소,HD현대오일뱅크,충남 청양군 목면 안심길 167,041-942-9681,일반,N,Y
A0014447,충남 청양군,정산농협청남주유소,HD현대오일뱅크,충남 청양군 청남면 명덕로 195,041-942-7681,일반,N,Y
A0014451,충남 청양군,화성농협 비봉지점주유소,NH-OIL,충남 청양군 비봉면 록평용당로 772,041-942-5235,일반,N,Y
A0014513,충남 청양군,행복주유소,S-OIL,충남 청양군 남양면 만수로 1531,041-942-9560,일반,N,N
A0014920,충남 청양군,중앙주유소,HD현대오일뱅크,충남 청양군 정산면 칠갑산로 2129,041-943-2030,일반,N,N
A0014930,충남 청양군,서해주유소,GS칼텍스,충남 청양군 청양읍 칠갑산로 250,041-943-6160,일반,N,N
A0014936,충남 청양군,미당우성주유소,S-OIL,충남 청양군 장평면 큰백길 13,041-943-9151,일반,N,N
A0014937,충남 청양군,송학주유소,S-OIL,충남 청양군 청양읍 충절로 1468,041-942-5145,일반,N,N
A0014938,충남 청양군,남양주유소,SK에너지,충남 청양군 남양면 충절로 304,041-942-1180,일반,N,N
A0014939,충남 청양군,삼호주유소,S-OIL,충남 청양군 청양읍 대청로 975,041-943-7615,일반,N,N
A0014948,충남 청양군,동신주유소,SK에너지,충청남도 청양군 청양읍 칠갑산로 337,041-943-9051,셀프,N,N
A0014954,충남 청양군,비봉주유소,HD현대오일뱅크,충남 청양군 비봉면 가동뜸티길 4,041-942-5814,일반,N,N
A0014979,충남 청양군,운곡주유소,SK에너지,충청남도 청양군 청신로 452,041-944-1452,셀프,N,N
A0014984,충남 청양군,태경주유소,SK에너지,충남 청양군 비봉면 충절로 1609,041-942-7327,일반,N,N
A0014994,충남 청양군,칠갑셀프주유소,SK에너지,충남 청양군 대치면 칠갑산로 552,041-943-4477,셀프,N,N
A0015004,충남 청양군,화성주유소,HD현대오일뱅크,충남 청양군 화성면 무한로 133,041-944-1118,일반,N,N
A0015006,충남 청양군,데일리주유소,HD현대오일뱅크,충남 청양군 남양면 충절로 118,041-924-9653,일반,N,N
A0015067,충남 청양군,상록셀프주유소,HD현대오일뱅크,충남 청양군 운곡면 청신로 806,041-943-5088,일반,N,N
A0033292,충남 청양군,청정주유소,SK에너지,충남 청양군 정산면 충의로 1188,041-943-8445,일반,N,N
A0000028,충남 홍성군,시온주유소,SK에너지,충남 홍성군 홍성읍 내포로 80,041-631-4061,셀프,N,N
A0001580,충남 홍성군,(주)그린주유소,HD현대오일뱅크,충남 홍성군 홍성읍 도청대로96번길 2,041-631-9251,일반,N,N
A0004007,충남 홍성군,한국도로공사 홍성(서울)주유소/충전소,알뜰(ex),충남 홍성군 은하면 서해안고속도로 220,041-642-1178,셀프,Y,Y
A0004008,충남 홍성군,한국도로공사 홍성(목포)주유소/충전소,알뜰(ex),충남 홍성군 은하면 서해안고속도로 221,041-642-1145,셀프,Y,Y
A0014573,충남 홍성군,홍성자연셀프주유소,SK에너지,충남 홍성군 홍성읍 남부순환로 377,041-633-5185,셀프,N,Y
A0014872,충남 홍성군,승희ENERGY,SK에너지,충남 홍성군 금마면 충서로 2171,041-631-9610,셀프,N,N
A0014873,충남 홍성군,대건셀프랜드,SK에너지,충남 홍성군 광천읍 충서로 475,041-642-3367,셀프,N,N
A0014874,충남 홍성군,중앙주유소,GS칼텍스,충남 홍성군 광천읍 충서로 394,041-641-3681,일반,N,N
A0014876,충남 홍성군,남산주유소,S-OIL,충남 홍성군 홍성읍 충서로 1174,041-634-5452,일반,N,N
A0014879,충남 홍성군,부흥주유소,자가상표,충남 홍성군 광천읍 광천로329번길 11,041-642-8855,일반,N,N
A0014889,충남 홍성군,대왕주유소,SK에너지,충남 홍성군 홍성읍 충절로 919,041-634-4361,셀프,N,N
A0014899,충남 홍성군,마중주유소,SK에너지,충남 홍성군 갈산면 천수만로 978,041-634-0698,셀프,N,Y
A0014902,충남 홍성군,향산주유소,GS칼텍스,충남 홍성군 홍성읍 도청대로 47,041-631-5145,셀프,N,N
A0014906,충남 홍성군,홍주주유소,SK에너지,충남 홍성군 금마면 충서로 1913,041-632-1616,일반,N,N
A0014911,충남 홍성군,홍동주유소,SK에너지,충남 홍성군 홍동면 충절로 587,041-633-5300,일반,N,N
A0014914,충남 홍성군,신곡주유소,SK에너지,충남 홍성군 구항면 충서로 680,041-642-2174,일반,N,N
A0014916,충남 홍성군,복운셀프주유소,HD현대오일뱅크,충남 홍성군 광천읍 광천로 246,041-641-2014,셀프,N,N
A0014927,충남 홍성군,금당주유소,HD현대오일뱅크,충남 홍성군 홍동면 충절로 368,041-634-0556,일반,N,N
A0014928,충남 홍성군,광천주유소,GS칼텍스,충남 홍성군 광천읍 충서로 343,041-641-2820,일반,N,N
A0014953,충남 홍성군,원두막주유소,HD현대오일뱅크,충남 홍성군 구항면 내포로 814-13,041-634-6707,일반,N,N
A0014972,충남 홍성군,영창주유소,SK에너지,충남 홍성군 금마면 충서로 2080,041-633-7369,셀프,N,N
A0014986,충남 홍성군,성동주유소,GS칼텍스,충남 홍성군 홍동면 홍장북로 14,041-633-3020,일반,N,N
A0014988,충남 홍성군,궁리2주유소,HD현대오일뱅크,충남 홍성군 서부면 천수만로 292,041-634-5477,일반,N,N
A0014999,충남 홍성군,내포주유소,HD현대오일뱅크,충남 홍성군 광천읍 충서로 367,041-641-3111,일반,N,N
A0015011,충남 홍성군,풍농주유소,HD현대오일뱅크,충남 홍성군 홍성읍 내포로 252,041-633-8126,일반,N,N
A0015012,충남 홍성군,길주유소,S-OIL,충남 홍성군 광천읍 충서로 228-5,041-641-5189,셀프,N,N
A0015014,충남 홍성군,㈜에스엠넷 서해안이데아주유소,GS칼텍스,충남 홍성군 은하면 홍남로 435,041-642-5152,셀프,N,Y
A0015015,충남 홍성군,미래주유소,GS칼텍스,충남 홍성군 홍북면 충서로 2404,041-633-4115,셀프,N,Y
A0015017,충남 홍성군,우정주유소,SK에너지,충남 홍성군 서부면 남당항로 306,041-633-0962,일반,N,N
A0015062,충남 홍성군,(주)월산주유소,S-OIL,충남 홍성군 홍성읍 홍덕서로 150,041-633-8989,일반,N,N
A0015068,충남 홍성군,(주)홍성IC주유소(GS칼텍스),GS칼텍스,충남 홍성군 갈산면 내포로 878-9,041-633-0971,일반,N,N
A0015069,충남 홍성군,(주)마온주유소,HD현대오일뱅크,충남 홍성군 구항면 충서로 1067-13,041-633-4721,일반,N,N
